Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Indonesia,Sweet potatoes,2007,150931,1972.6,55023.84,30.38
Indonesia,Sweet potatoes,2008,150178,1549.5,93519.41,25.86
Indonesia,Sweet potatoes,2009,159433,1925.0,88551.89,28.59
Indonesia,Sweet potatoes,2010,118926,1726.8,75138.97,27.59
Indonesia,Sweet potatoes,2011,125151,1948.4,101189.45,30.0
Indonesia,Sweet potatoes,2012,149111,1591.5,81525.84,28.08
Indonesia,Sweet potatoes,2013,123401,2066.9,95600.96,28.25
Indonesia,Yams,1995,136727,2097.3,72756.75,25.57
Indonesia,Yams,1996,150954,1340.2,66551.52,29.28
Indonesia,Yams,1997,160936,1738.1,47326.9,27.19
Indonesia,Yams,1998,168509,1835.1,65295.69,27.51
Indonesia,Yams,1999,143593,2035.2,88810.69,28.02
Indonesia,Yams,2000,155878,1532.8,61319.52,27.16
Indonesia,Yams,2001,124190,1903.8,71529.75,28.18
Indonesia,Yams,2002,153840,1805.2,71570.97,26.43
Indonesia,Yams,2003,131418,2064.7,75836.68,26.68
Indonesia,Yams,2004,147121,1990.4,75517.86,28.78
Indonesia,Yams,2005,130682,1906.8,98002.92,26.25
Indonesia,Yams,2006,156097,1955.3,61592.57,26.88
Indonesia,Yams,2007,140064,2380.7,69372.04,28.68
Indonesia,Yams,2008,133552,2043.2,82768.86,29.19
Indonesia,Yams,2009,117319,1439.2,51323.18,27.17
Indonesia,Yams,2010,178034,2116.3,99038.71,26.43
Indonesia,Yams,2011,129903,1544.1,92126.69,27.54
Indonesia,Yams,2012,138126,1684.9,75752.17,26.07
Indonesia,Yams,2013,157721,1848.2,96787.19,25.41
Indonesia,Plantains and others,1995,188460,1764.2,53433.26,27.74
Indonesia,Plantains and others,1996,219365,2268.1,90127.42,26.56
Indonesia,Plantains and others,1997,186301,1788.9,55969.9,28.28
Indonesia,Plantains and others,1998,180170,1750.5,56177.38,26.33
Indonesia,Plantains and others,1999,199243,2075.5,85460.47,29.87
Indonesia,Plantains and others,2000,209672,1755.8,51851.16,26.29
Indonesia,Plantains and others,2001,212574,1664.4,64312.01,28.34
Indonesia,Plantains and others,2002,170219,2124.6,59961.54,27.96
Indonesia,Plantains and others,2003,192709,1993.7,84344.95,28.98
Indonesia,Plantains and others,2004,181256,2207.3,60516.87,28.01
Indonesia,Plantains and others,2005,198743,1766.4,76737.65,28.51
Indonesia,Plantains and others,2006,214226,2112.8,91961.19,26.92
Indonesia,Plantains and others,2007,209526,1424.1,80615.0,26.65
Indonesia,Plantains and others,2008,211933,1600.4,102230.4,23.42
Indonesia,Plantains and others,2009,161649,1787.2,78329.21,27.19
Indonesia,Plantains and others,2010,183755,1983.1,72337.95,28.38
Indonesia,Plantains and others,2011,213174,1808.6,60134.19,28.22
Indonesia,Plantains and others,2012,162993,1987.3,57117.67,28.06
Indonesia,Plantains and others,2013,169607,1723.4,88349.27,28.54
Thailand,Maize,1995,100481,798.9,15162.52,26.19
Thailand,Maize,1996,110529,1457.9,27770.06,26.17
Thailand,Maize,1997,107489,1152.7,14445.91,27.08
Thailand,Maize,1998,114669,916.2,28040.96,28.64
Thailand,Maize,1999,114684,1012.1,24056.41,29.16
Thailand,Maize,2000,86725,1357.9,13996.02,26.79
Thailand,Maize,2001,119559,1320.8,27865.29,28.91
Thailand,Maize,2002,91968,1086.0,30009.27,26.98
Thailand,Maize,2003,91241,1228.7,15656.31,30.81
Thailand,Maize,2004,110683,1419.6,26788.83,27.77
Thailand,Maize,2005,95332,744.8,16532.2,27.6
Thailand,Maize,2006,105005,746.3,15330.2,25.12
Thailand,Maize,2007,87381,995.9,31304.9,27.81
Thailand,Maize,2008,95939,1024.1,27809.95,29.73
Thailand,Maize,2009,101189,1173.7,27662.16,26.62
Thailand,Maize,2010,123589,1337.4,28862.7,26.45
Thailand,Maize,2011,99354,1214.5,21553.95,23.89
Thailand,Maize,2012,95730,1021.9,22820.82,29.6
Thailand,Maize,2013,103384,1295.9,27149.49,28.03
Thailand,Potatoes,1995,172116,1260.2,14297.97,29.62
Thailand,Potatoes,1996,194820,1117.2,27915.73,26.79
Thailand,Potatoes,1997,223808,1302.4,28230.64,27.31
Thailand,Potatoes,1998,174552,1012.3,13872.15,27.11
Thailand,Potatoes,1999,186358,1238.6,14837.76,24.8
Thailand,Potatoes,2000,217426,1246.8,24690.52,25.86
Thailand,Potatoes,2001,187194,995.0,15654.36,25.5
Thailand,Potatoes,2002,173548,1297.7,25405.92,28.04
Thailand,Potatoes,2003,207866,909.5,21102.87,28.99
Thailand,Potatoes,2004,189233,812.9,20208.03,27.02
Thailand,Potatoes,2005,177220,855.9,28734.03,27.35
Thailand,Potatoes,2006,182809,1044.5,30076.94,25.72
Thailand,Potatoes,2007,215870,1168.6,19544.37,25.97
Thailand,Potatoes,2008,176652,700.1,16763.93,25.09
Thailand,Potatoes,2009,212951,1088.3,15851.09,27.2
Thailand,Potatoes,2010,212794,998.1,27017.38,29.96
Thailand,Potatoes,2011,176026,1256.3,25284.74,28.28
Thailand,Potatoes,2012,189797,985.6,25159.58,25.98
Thailand,Potatoes,2013,205235,1232.4,20664.23,27.18
Thailand,"Rice, paddy",1995,102949,1180.8,23204.05,27.16
Thailand,"Rice, paddy",1996,93214,1283.6,29080.14,27.65
Thailand,"Rice, paddy",1997,73102,1090.0,19918.29,28.42
Thailand,"Rice, paddy",1998,79582,1486.9,27232.64,28.69
Thailand,"Rice, paddy",1999,76393,858.8,25387.85,27.31
Thailand,"Rice, paddy",2000,98887,1102.8,18968.8,28.12
Thailand,"Rice, paddy",2001,75074,1055.0,22672.67,27.6
Thailand,"Rice, paddy",2002,90403,1161.5,18593.75,28.03
Thailand,"Rice, paddy",2003,92989,873.6,14807.79,25.8
Thailand,"Rice, paddy",2004,72019,661.5,30318.17,30.78
Thailand,"Rice, paddy",2005,92565,726.8,17612.35,27.71
Thailand,"Rice, paddy",2006,92601,1309.1,20709.41,26.05
Thailand,"Rice, paddy",2007,84295,1430.5,25039.9,27.66
Thailand,"Rice, paddy",2008,79191,1535.4,30501.51,26.18
Thailand,"Rice, paddy",2009,82004,1134.1,19014.79,26.84
Thailand,"Rice, paddy",2010,102665,1042.1,17332.91,26.72
Thailand,"Rice, paddy",2011,103161,1109.9,19492.66,26.98
Thailand,"Rice, paddy",2012,99896,1359.8,17116.68,28.74
Thailand,"Rice, paddy",2013,98013,859.0,25544.28,26.71
Thailand,Wheat,1995,59753,1197.9,29599.78,28.05
Thailand,Wheat,1996,57362,1070.8,28858.84,27.6
Thailand,Wheat,1997,53030,1043.5,19962.23,29.03
Thailand,Wheat,1998,64265,1298.1,14039.51,27.14
Thailand,Wheat,1999,59681,1120.7,16754.02,27.14
Thailand,Wheat,2000,65720,1106.4,18658.29,29.29
Thailand,Wheat,2001,59700,1053.9,23583.91,26.64
Thailand,Wheat,2002,73075,1131.2,27685.65,30.9
Thailand,Wheat,2003,57791,1082.9,19825.27,26.42
Thailand,Wheat,2004,66397,1290.2,22853.45,28.79
Thailand,Wheat,2005,68902,1183.3,28387.0,26.57
Thailand,Wheat,2006,69668,1358.0,20925.02,25.73
Thailand,Wheat,2007,71691,648.8,27348.84,27.26
Thailand,Wheat,2008,67915,1595.6,29880.85,27.84
Thailand,Wheat,2009,68097,1098.0,17716.38,28.29
Thailand,Wheat,2010,74075,1269.6,20874.18,31.16
Thailand,Wheat,2011,71461,1438.4,24532.27,26.32
Thailand,Wheat,2012,77290,1285.7,25352.53,27.51
Thailand,Wheat,2013,72289,1200.7,28039.02,27.45
Thailand,Soybeans,1995,43319,1091.5,14307.27,25.23
Thailand,Soybeans,1996,40014,1024.2,19259.99,27.46
Thailand,Soybeans,1997,50070,1196.6,27438.95,27.71
Thailand,Soybeans,1998,35907,1133.8,25871.94,28.48
Thailand,Soybeans,1999,46759,1434.6,22622.27,27.26
Thailand,Soybeans,2000,40271,956.8,29274.94,29.02
Thailand,Soybeans,2001,46644,1239.3,21318.6,27.14
Thailand,Soybeans,2002,40868,675.9,28353.92,29.07
Thailand,Soybeans,2003,34884,962.4,29983.23,27.27
Thailand,Soybeans,2004,47413,1081.1,25585.89,29.16
Thailand,Soybeans,2005,47730,1213.0,27912.37,25.82
Thailand,Soybeans,2006,49490,1672.4,27910.56,28.42
Thailand,Soybeans,2007,39899,1019.1,32249.68,29.66
Thailand,Soybeans,2008,36445,1164.1,17042.8,27.35
Thailand,Soybeans,2009,35896,1150.7,27053.24,27.56
Thailand,Soybeans,2010,49590,1163.1,25116.35,27.37
Thailand,Soybeans,2011,46521,1066.4,16496.36,26.44
Thailand,Soybeans,2012,39029,1214.0,19641.06,26.47
Thailand,Soybeans,2013,43991,1252.4,30752.31,29.57
Thailand,Sorghum,1995,54737,1109.0,23729.46,27.89
Thailand,Sorghum,1996,53021,1334.5,30631.18,27.24
Thailand,Sorghum,1997,56440,998.9,28509.92,23.88
Thailand,Sorghum,1998,56985,1148.5,13894.04,26.71
Thailand,Sorghum,1999,44843,1067.6,27796.4,24.42
Thailand,Sorghum,2000,49106,1071.0,17884.44,25.88
Thailand,Sorghum,2001,57050,866.5,18077.41,26.06
Thailand,Sorghum,2002,49552,908.6,20718.51,28.87
Thailand,Sorghum,2003,60238,1375.4,20901.52,27.78
Thailand,Sorghum,2004,62142,1513.4,30717.21,27.05
Thailand,Sorghum,2005,57730,584.5,25733.28,26.24
Thailand,Sorghum,2006,59801,1141.4,17942.74,26.09
Thailand,Sorghum,2007,55971,1166.9,16503.48,28.52
Thailand,Sorghum,2008,57899,955.8,30441.46,29.84
Thailand,Sorghum,2009,53335,1616.3,20156.6,30.45
Thailand,Sorghum,2010,45573,788.9,16213.94,26.79
Thailand,Sorghum,2011,55745,1231.0,25761.47,25.44
Thailand,Sorghum,2012,52201,903.9,29983.63,24.68
Thailand,Sorghum,2013,43284,1189.3,26846.55,28.08
Thailand,Cassava,1995,168260,1332.1,29852.46,28.32
Thailand,Cassava,1996,150275,1255.0,21298.9,25.0
Thailand,Cassava,1997,139538,1166.8,29512.35,27.42
Thailand,Cassava,1998,130446,980.6,25649.5,26.97
Thailand,Cassava,1999,142603,1198.9,25097.83,28.68
Thailand,Cassava,2000,150795,1544.1,14820.35,28.18
Thailand,Cassava,2001,127322,1312.1,27532.53,28.79
Thailand,Cassava,2002,171476,1374.2,20032.67,25.87
Thailand,Cassava,2003,134420,1155.2,21739.03,26.14
Thailand,Cassava,2004,161277,963.3,26949.77,28.23
Thailand,Cassava,2005,131833,1245.6,20772.36,28.16
Thailand,Cassava,2006,122001,1032.7,31223.62,27.7
Thailand,Cassava,2007,148951,1098.6,15341.48,28.16
Thailand,Cassava,2008,126479,1391.0,24579.78,26.06
Thailand,Cassava,2009,139190,1162.3,27863.46,28.85
Thailand,Cassava,2010,135363,835.0,18562.96,29.01
Thailand,Cassava,2011,148152,733.4,27011.99,25.86
Thailand,Cassava,2012,121261,1164.0,22531.82,27.08
Thailand,Cassava,2013,156093,1092.0,29266.83,30.4
Thailand,Sweet potatoes,1995,142345,852.3,27025.65,28.29
Thailand,Sweet potatoes,1996,122987,1514.9,19301.45,28.9
Thailand,Sweet potatoes,1997,140084,1192.7,24563.32,27.9
Thailand,Sweet potatoes,1998,111814,1029.7,22973.2,26.78
Thailand,Sweet potatoes,1999,134117,831.4,27670.37,29.12
Thailand,Sweet potatoes,2000,145449,853.5,25237.05,27.42
Thailand,Sweet potatoes,2001,116202,1062.7,14253.94,27.83
Thailand,Sweet potatoes,2002,118805,1268.6,28970.02,26.84
Thailand,Sweet potatoes,2003,126462,907.9,30211.43,26.47
Thailand,Sweet potatoes,2004,114639,947.2,25439.06,30.53
Thailand,Sweet potatoes,2005,124220,1428.3,24854.36,25.38
Thailand,Sweet potatoes,2006,134289,1085.3,21872.37,26.05
Thailand,Sweet potatoes,2007,123342,1012.4,23528.63,26.69
Thailand,Sweet potatoes,2008,139417,975.8,25274.97,28.96
Thailand,Sweet potatoes,2009,112907,1233.8,19045.68,27.92
Thailand,Sweet potatoes,2010,136313,1475.5,31390.65,28.84
Thailand,Sweet potatoes,2011,128128,1174.9,21321.12,27.96
Thailand,Sweet potatoes,2012,120703,1391.7,28444.43,29.0
Thailand,Sweet potatoes,2013,122098,708.5,15671.75,28.23
Thailand,Yams,1995,109480,1128.6,30567.86,28.6
Thailand,Yams,1996,117566,731.1,28226.69,29.26
Thailand,Yams,1997,110454,1273.9,20077.22,26.97
Thailand,Yams,1998,134918,1489.7,18075.42,25.84
Thailand,Yams,1999,129529,1167.6,27048.82,26.67
Thailand,Yams,2000,112659,963.2,17390.84,27.41
Thailand,Yams,2001,122872,1758.1,30686.8,24.89
Thailand,Yams,2002,143136,1294.0,23174.49,31.55
Thailand,Yams,2003,112454,898.3,14499.16,29.75
Thailand,Yams,2004,133409,1366.6,17353.06,25.22
Thailand,Yams,2005,106708,535.3,31607.78,25.7
Thailand,Yams,2006,127501,1191.5,28584.36,28.59
Thailand,Yams,2007,122915,1398.8,30471.86,27.46
Thailand,Yams,2008,127738,1172.4,30668.46,25.38
Thailand,Yams,2009,136276,1469.6,28643.57,29.2
Thailand,Yams,2010,144441,1277.6,25811.87,27.52
Thailand,Yams,2011,125739,1474.8,19696.07,25.76
Thailand,Yams,2012,117019,1232.3,27320.89,30.58
Thailand,Yams,2013,113682,931.8,25918.4,31.05
Thailand,Plantains and others,1995,156364,1318.0,17813.44,28.66
Thailand,Plantains and others,1996,180670,1408.3,25768.18,29.34
Thailand,Plantains and others,1997,146900,794.4,17963.5,25.16
Thailand,Plantains and others,1998,186019,1007.4,30130.17,28.11
Thailand,Plantains and others,1999,142971,1385.7,16496.86,27.19
Thailand,Plantains and others,2000,136363,965.0,25714.89,28.96
Thailand,Plantains and others,2001,150225,1075.2,26249.27,28.21
Thailand,Plantains and others,2002,184611,1145.1,17054.86,26.44
Thailand,Plantains and others,2003,157480,997.7,24197.69,25.74
Thailand,Plantains and others,2004,147789,1416.8,17469.89,26.94
Thailand,Plantains and others,2005,164757,988.7,24000.61,24.76
Thailand,Plantains and others,2006,194212,734.1,25971.23,25.83
Thailand,Plantains and others,2007,141131,1243.8,20000.13,27.67
Thailand,Plantains and others,2008,146688,1097.8,20368.56,25.84
Thailand,Plantains and others,2009,152211,764.5,17071.72,26.41
Thailand,Plantains and others,2010,173043,1109.0,27622.02,28.73
Thailand,Plantains and others,2011,170671,856.6,21657.77,26.99
Thailand,Plantains and others,2012,189286,933.6,17323.13,26.68
Thailand,Plantains and others,2013,205014,1646.1,24039.01,26.1
Morocco,Maize,1995,131954,1306.1,61759.58,18.15
Morocco,Maize,1996,130461,1475.8,86960.82,19.59
Morocco,Maize,1997,143508,1853.0,57391.22,16.61
Morocco,Maize,1998,108987,1601.6,71347.7,19.76
Morocco,Maize,1999,120378,1833.6,92596.99,16.06
Morocco,Maize,2000,121370,1718.5,52279.2,18.31
Morocco,Maize,2001,125732,1521.2,94019.74,20.14
Morocco,Maize,2002,113299,1265.7,61406.68,17.58
Morocco,Maize,2003,126050,1433.5,93478.95,18.28
Morocco,Maize,2004,133698,1573.4,51026.16,19.46
Morocco,Maize,2005,144699,1489.8,111238.91,20.3
Morocco,Maize,2006,124517,2006.9,117590.3,18.47
Morocco,Maize,2007,132737,1264.8,111009.44,16.74
Morocco,Maize,2008,123221,1640.9,54694.88,18.35
Morocco,Maize,2009,139525,1579.5,95989.73,20.58
Morocco,Maize,2010,112633,1721.7,62575.09,17.02
Morocco,Maize,2011,134617,1471.7,77140.88,16.94
Morocco,Maize,2012,102327,1326.6,95382.2,20.72
Morocco,Maize,2013,135035,1606.5,94786.74,15.8
Morocco,Potatoes,1995,294240,1778.1,95463.62,16.53
Morocco,Potatoes,1996,284052,1497.3,90110.31,15.29
Morocco,Potatoes,1997,239111,1467.6,73215.77,15.33
Morocco,Potatoes,1998,220474,1039.9,62401.65,18.93
Morocco,Potatoes,1999,289156,1730.8,78577.39,18.14
Morocco,Potatoes,2000,277631,2044.7,83269.3,16.65
Morocco,Potatoes,2001,243707,1095.2,60338.29,18.39
Morocco,Potatoes,2002,240854,1260.3,77106.59,17.58
Morocco,Potatoes,2003,231983,1698.9,94056.55,16.82
Morocco,Potatoes,2004,290995,1466.0,84185.88,19.56
Morocco,Potatoes,2005,227510,1441.6,60488.06,18.39
Morocco,Potatoes,2006,254898,1613.4,109257.78,17.38
Morocco,Potatoes,2007,200600,1458.2,65715.8,17.64
Morocco,Potatoes,2008,263472,1355.3,109343.98,18.3
Morocco,Potatoes,2009,278310,1363.8,93391.89,16.88
Morocco,Potatoes,2010,228597,1295.8,90832.94,19.71
Morocco,Potatoes,2011,227487,1220.9,93001.29,20.63
Morocco,Potatoes,2012,262076,1485.3,113913.77,17.03
Morocco,Potatoes,2013,242481,1308.2,71867.44,16.31
Morocco,"Rice, paddy",1995,96257,1306.7,97697.57,22.48
Morocco,"Rice, paddy",1996,113576,1310.3,102150.36,18.43
Morocco,"Rice, paddy",1997,89877,1399.2,94573.3,20.8
Morocco,"Rice, paddy",1998,89444,1501.2,99513.81,15.82
Morocco,"Rice, paddy",1999,98491,1356.1,99765.86,21.52
Morocco,"Rice, paddy",2000,127662,1643.6,114149.71,17.59
Morocco,"Rice, paddy",2001,99322,1268.9,70465.62,16.39
Morocco,"Rice, paddy",2002,111203,1242.5,92086.7,15.24
Morocco,"Rice, paddy",2003,89021,1640.1,53031.95,18.56
Morocco,"Rice, paddy",2004,90309,1507.9,89497.62,19.95
Morocco,"Rice, paddy",2005,123375,1639.6,108327.23,15.5
Morocco,"Rice, paddy",2006,116927,2160.5,106707.54,17.66
Morocco,"Rice, paddy",2007,126497,1684.5,103957.14,17.68
Morocco,"Rice, paddy",2008,90802,1515.8,107574.82,15.21
Morocco,"Rice, paddy",2009,112522,1368.8,105407.83,18.44
Morocco,"Rice, paddy",2010,109491,1468.7,97125.47,15.4
Morocco,"Rice, paddy",2011,108592,1696.8,86418.01,17.35
Morocco,"Rice, paddy",2012,95083,1528.5,105464.84,15.52
Morocco,"Rice, paddy",2013,107426,1154.2,102664.14,17.89
Morocco,Wheat,1995,78263,1723.5,86492.3,19.0
Morocco,Wheat,1996,73876,1594.4,77788.8,18.03
Morocco,Wheat,1997,71355,1186.5,55066.5,14.39
Morocco,Wheat,1998,84758,2024.8,74443.19,17.35
Morocco,Wheat,1999,85294,1334.6,114933.8,17.77
Morocco,Wheat,2000,65605,1255.4,60077.09,16.94
Morocco,Wheat,2001,92036,1867.3,105778.59,18.22
Morocco,Wheat,2002,67693,1598.0,98920.56,17.48
Morocco,Wheat,2003,79122,1721.7,111194.74,19.42
Morocco,Wheat,2004,65114,1428.4,73116.43,17.67
Morocco,Wheat,2005,80124,1770.3,64872.76,17.76
Morocco,Wheat,2006,65794,1411.2,85267.68,17.23
Morocco,Wheat,2007,77490,1388.8,58473.64,17.74
Morocco,Wheat,2008,87758,1399.5,89660.47,17.74
Morocco,Wheat,2009,83265,1345.6,91051.86,18.25
Morocco,Wheat,2010,86348,1615.7,93898.5,18.78
Morocco,Wheat,2011,76171,1623.9,73666.95,19.33
Morocco,Wheat,2012,94057,1537.8,98984.72,17.73
Morocco,Wheat,2013,73429,1387.6,81784.49,18.94
Morocco,Soybeans,1995,49985,1328.5,75143.78,15.0
Morocco,Soybeans,1996,52488,1309.8,64277.3,19.07
Morocco,Soybeans,1997,56110,1593.4,51230.9,18.08
Morocco,Soybeans,1998,50577,1960.5,56372.18,18.26
Morocco,Soybeans,1999,54115,1287.5,83968.22,16.29
Morocco,Soybeans,2000,49813,1579.6,86439.76,20.04
Morocco,Soybeans,2001,45184,1471.4,67556.53,18.31
Morocco,Soybeans,2002,54564,1570.8,51281.82,21.43
Morocco,Soybeans,2003,48066,1687.9,55468.26,19.64
Morocco,Soybeans,2004,46362,1299.4,80906.26,16.83
Morocco,Soybeans,2005,42262,1351.9,110885.75,17.34
Morocco,Soybeans,2006,46488,1508.2,113939.94,18.2
Morocco,Soybeans,2007,46663,1479.9,81368.48,16.69
Morocco,Soybeans,2008,54634,1273.3,100375.09,18.36
Morocco,Soybeans,2009,45961,1657.7,62725.49,17.4
Morocco,Soybeans,2010,40614,1163.6,62634.84,19.2
Morocco,Soybeans,2011,44200,1460.8,68304.54,15.62
Morocco,Soybeans,2012,43205,1512.7,100517.47,19.32
Morocco,Soybeans,2013,40692,1430.7,64499.59,14.01
Morocco,Sorghum,1995,52486,1385.7,113724.81,16.61
Morocco,Sorghum,1996,62623,1487.1,115172.13,17.72
Morocco,Sorghum,1997,70600,1348.7,109392.33,16.84
Morocco,Sorghum,1998,68411,1750.8,99548.42,18.51
Morocco,Sorghum,1999,57152,1566.9,85959.21,19.1
Morocco,Sorghum,2000,67104,1415.0,70154.37,20.3
Morocco,Sorghum,2001,64221,1541.2,61663.22,17.88
Morocco,Sorghum,2002,63652,1542.4,57393.28,17.25
Morocco,Sorghum,2003,70896,1338.5,114408.69,19.49
Morocco,Sorghum,2004,70441,1239.9,110256.51,16.05
Morocco,Sorghum,2005,51816,1463.9,87633.18,16.38
Morocco,Sorghum,2006,61989,1148.1,86935.96,16.0
Morocco,Sorghum,2007,66205,1319.0,105489.3,18.28
Morocco,Sorghum,2008,72134,1459.2,110997.81,19.18
Morocco,Sorghum,2009,63813,1042.8,113708.97,15.93
Morocco,Sorghum,2010,70271,1294.6,71133.95,18.03
Morocco,Sorghum,2011,66454,1362.0,98952.94,17.17
Morocco,Sorghum,2012,48943,1283.9,83184.73,15.92
Morocco,Sorghum,2013,69833,1362.5,108926.48,19.28
Morocco,Cassava,1995,161293,1156.6,84301.83,19.48
Morocco,Cassava,1996,189005,1644.8,82237.62,16.92
Morocco,Cassava,1997,170027,1457.0,84105.99,18.16
Morocco,Cassava,1998,167145,1601.5,55933.41,16.16
Morocco,Cassava,1999,148612,1632.1,85438.65,17.84
Morocco,Cassava,2000,134855,1268.3,64096.42,17.86
Morocco,Cassava,2001,189945,1270.2,81898.11,17.66
Morocco,Cassava,2002,174609,1377.2,65695.56,17.94
Morocco,Cassava,2003,198472,1524.6,87244.01,19.72
Morocco,Cassava,2004,173434,1612.0,74575.72,18.34
Morocco,Cassava,2005,149688,1133.5,89092.19,19.22
Morocco,Cassava,2006,190447,1401.8,100465.7,16.02
Morocco,Cassava,2007,194074,1947.5,58228.8,16.62
Morocco,Cassava,2008,161632,1804.0,104377.28,18.18
Morocco,Cassava,2009,177336,1615.7,57576.55,17.67
Morocco,Cassava,2010,138479,1313.5,73964.61,18.83
Morocco,Cassava,2011,162336,1560.8,93970.45,18.04
Morocco,Cassava,2012,195575,1529.9,100336.01,17.29
Morocco,Cassava,2013,183582,1676.0,101749.41,18.48
Morocco,Sweet potatoes,1995,148284,1629.6,93265.95,17.36
Morocco,Sweet potatoes,1996,136636,1386.9,86246.59,16.86
Morocco,Sweet potatoes,1997,159339,1476.0,61474.72,15.19
Morocco,Sweet potatoes,1998,144411,2039.1,60101.03,16.7
Morocco,Sweet potatoes,1999,140285,1732.3,101680.79,17.02
Morocco,Sweet potatoes,2000,176949,1151.5,116319.42,18.62
Morocco,Sweet potatoes,2001,173541,1851.1,104002.56,18.52
Morocco,Sweet potatoes,2002,170711,1839.4,107307.28,19.55
Morocco,Sweet potatoes,2003,130342,1272.3,75605.52,18.86
Morocco,Sweet potatoes,2004,152211,793.1,117392.96,18.26
Morocco,Sweet potatoes,2005,159988,1333.6,106487.39,19.39
Morocco,Sweet potatoes,2006,157373,1240.8,87773.58,19.28
Morocco,Sweet potatoes,2007,184341,1657.1,111169.6,17.89
Morocco,Sweet potatoes,2008,136995,1371.8,79944.81,18.83
Morocco,Sweet potatoes,2009,163334,1101.6,102319.01,16.49
Morocco,Sweet potatoes,2010,141121,1506.4,82454.48,17.89
Morocco,Sweet potatoes,2011,172654,1349.3,79090.11,16.56
Morocco,Sweet potatoes,2012,147333,1635.1,75435.14,16.24
Morocco,Sweet potatoes,2013,145972,1442.5,58959.63,15.88
Morocco,Yams,1995,168992,1458.2,87649.44,17.38
Morocco,Yams,1996,144239,1034.5,56587.37,15.59
Morocco,Yams,1997,167345,790.2,99467.5,19.77
Morocco,Yams,1998,132853,1313.6,91701.4,18.3
Morocco,Yams,1999,170339,1248.7,59230.14,20.04
Morocco,Yams,2000,150642,1109.8,52574.94,19.59
Morocco,Yams,2001,141951,1496.0,115334.55,18.79
Morocco,Yams,2002,138233,1763.9,85755.91,18.12
Morocco,Yams,2003,181307,1866.9,99401.34,19.77
Morocco,Yams,2004,152640,1625.1,65376.44,19.47
Morocco,Yams,2005,137662,1490.4,71934.74,16.31
Morocco,Yams,2006,176973,2026.0,51899.92,17.83
Morocco,Yams,2007,144452,1562.8,79770.87,15.66
Morocco,Yams,2008,185056,1803.6,53024.04,18.15
Morocco,Yams,2009,157003,1622.9,102230.23,18.8
Morocco,Yams,2010,140885,1356.0,111558.5,19.87
Morocco,Yams,2011,147338,1596.5,73100.03,14.75
Morocco,Yams,2012,153127,1759.1,86799.56,17.58
Morocco,Yams,2013,164521,1389.0,86423.19,15.24
Morocco,Plantains and others,1995,186475,1370.7,75203.87,16.98
Morocco,Plantains and others,1996,202159,1721.9,71629.12,16.86
Morocco,Plantains and others,1997,203243,1153.2,98014.69,18.59
Morocco,Plantains and others,1998,230429,1742.7,66499.44,17.25
Morocco,Plantains and others,1999,240967,1903.3,108664.2,19.45
Morocco,Plantains and others,2000,212104,1773.1,79376.51,18.54
